Customer_ID;Name;Sex;Age;Occupation;Annual_Income;Monthly_Inhand_Salary
4790;Slatere;M;27;Varios;67104.12;5829.01
41315;Sam Cagef;M;21;Abogado / Notario / Escribano;38165.06;3273.42
32770;Jeffrey Hodgsonm;M;35;Mecánico;21596.82;2020.74
9309;Dhanyag;M;27;Ciencias Varias;22147.11;1938.59
48048;Suzanne Barlyno;M;24;Periodismo;48830.76;3911.23
4646;Hildebry;M;52;Admnistración;11421.51;1030.79
27621;Zeba Siddiquin;M;26;Artes;44820.08;3898.01
2496;Kevin Yaot;M;49;Varios;37993.12;3210.09
33807;Doug Palmerj;M;22;Ciencias Varias;14856.35;1473.03
17749;Lucia Mutikanip;M;33;Contador;56135.16;4753.93
36420;Uranakao;M;53;Contador;33476.83;2534.74
17361;Nate Raymondk;M;39;Mecánico;32749.15;2601.1
33061;Wesselsr;M;20;Varios;118036.28;9899.36
42915;Herbertm;M;21;Ingeniero;53672.94;4589.75
42742;Egenterh;M;34;Varios;35292.24;2715.02
40092;Michelle Sierraq;M;42;Mecánico;32827.25;2828.6
48253;dev;M;35;Abogado / Notario / Escribano;52338.57;4451.55
38375;Michelle Martino;M;21;Doctor;7080.7;358.06
33499;Lynnley Browningz;M;38;Profesor;37062.36;3211.53
32957;Ann Saphirp;M;35;Admnistración;18550.4;1660.87
22216;Jank;F;53;Doctor;10777.43;741.12
13878;Daniel Flynnz;F;31;Ciencias Varias;72079.52;6148.63
12973;Ann Saphird;M;45;Profesor;56200.53;4544.38
4799;Tarar;F;50;Emprendedor / Independiente;97976.08;8136.67
28777;Valentinaw;F;23;Doctor;39126.01;3413.5
25391;Skariachann;M;32;Abogado / Notario / Escribano;40835.65;3173.97
40951;Twinnies;M;46;Ciencias Varias;41813.18;3729.43
32817;Cruises;F;18;Varios;56990.6;4865.22
38772;Fraendeh;F;43;Mecánico;32464.1;2668.34
1130;Coxf;M;26;Arquitectura;135550.88;11547.91
11497;Steve Slatery;M;47;Varios;22723.19;1679.6
9411;Thomasj;M;52;Abogado / Notario / Escribano;84602.38;6800.2
6569;Dhanya Skariachanh;F;27;Ingeniero;14128.41;1403.37
28426;Deepaj;M;37;Artes;8461.29;699.11
14177;Selyukhm;F;27;Artes;73338.12;6373.51
26814;Nishant Kumarx;M;18;Varios;26938.02;2277.84
38262;S raf;M;22;Informático;15692.35;1296.7
25128;Kellya;F;36;Doctor;68451.12;5578.26
47573;Danv;F;28;Doctor;19823.57;1782.96
13770;Nickp;F;39;Doctor;33980.48;2855.71
24184;Sarah Marshz;F;40;Abogado / Notario / Escribano;16259.85;1398.99
48575;Philipp Halstrickr;F;41;Emprendedor / Independiente;35124.99;2937.08
14003;Stevex;F;34;Emprendedor / Independiente;12679.73;1228.64
46195;Tanyax;F;27;Contador;8143.81;562.65
4322;Sonalio;F;37;Varios;43133.85;3432.49
38031;Sinead Carewe;M;36;Informático;116268.16;9677.01
8958;Jim Finklez;M;27;Admnistración;76801.36;6387.11
1960;"John ODonnell""z";M;30;Contador;21663.61;1656.3
8002;Simon Meadsn;M;31;Abogado / Notario / Escribano;18146.26;1442.19
48390;Stanwayx;M;18;Contador;15444.65;1195.05
12916;ded;M;44;Admnistración;32766.46;2499.54
31351;Huw Jonesq;M;23;Artes;32085.89;2460.82
10210;illq;M;35;Mecánico;8705.96;897.5
23993;Sebastiank;M;26;Emprendedor / Independiente;24858.67;1977.56
26576;Grega;M;35;Admnistración;9695.47;1066.96
7280;Carolinel;M;44;Ciencias Varias;31604.58;2378.72
41855;Danielz;F;40;Informático;34751.53;3121.96
14418;Svea Herbst-Baylissg;M;44;Artes;15589.34;1005.11
47989;Phile;F;41;Doctor;32829.62;2945.8
38815;Jenniferi;F;22;Varios;121238.4;9984.2
14632;Herbst-Baylisso;M;52;Doctor;19602.22;1448.52
5876;Forgionez;M;36;Varios;28638.97;2592.58
41657;Gabrielw;F;52;Ciencias Varias;27172.31;2203.36
33088;Nickq;M;28;Admnistración;18285.06;1238.76
43206;Jed Horowitzm;M;19;Varios;60759.54;5031.3
43530;Petersony;F;45;Admnistración;8770.73;851.89
8323;Maloneb;M;30;Abogado / Notario / Escribano;54650.72;4597.23
20165;Alistairo;F;55;Ciencias Varias;71716.56;5694.38
4889;Casey Sullivany;M;46;Varios;138613.48;11706.12
26174;Alperw;F;39;Artes;18670.98;1553.92
38134;Nickt;M;52;Ciencias Varias;90789.21;7836.77
31110;Nadiad;M;37;Arquitectura;34215.86;2859.32
11626;Jason Langes;F;25;Periodismo;16066.29;1154.86
29873;Wendell Roelfe;F;21;Varios;8590.16;979.85
49405;Gerryz;M;31;Varios;29895.53;2246.29
30040;Davidj;M;37;Informático;18746.95;1467.25
37237;Alistaira;F;44;Varios;145380.88;12361.07
46898;Tarmo Virkij;M;24;Admnistración;94511.76;8168.98
7972;Mikolajczakq;F;41;Artes;8938.07;678.84
25527;Lashn;F;35;Mecánico;10095.55;755.3
17002;Dawsonm;M;22;Arquitectura;97266.3;8278.52
48751;Emotoy;F;40;Periodismo;34945.16;3043.1
8187;Tony Munroey;M;32;Mecánico;15908.46;1426.71
3453;Aaronk;F;18;Emprendedor / Independiente;34800.24;3140.02
49291;Malonimax;F;49;Periodismo;71825.98;6078.5
14000;Sabinaa;M;30;Doctor;41290.29;3601.86
31286;Kiharam;F;38;Emprendedor / Independiente;42960.39;3363.03
36264;Dianep;M;28;Informático;10037.86;849.49
30071;Janab;F;55;Contador;34769.18;3107.43
31402;Rickm;F;41;Contador;58346.36;4616.2
19776;Thomasi;M;40;Arquitectura;19070.62;1303.22
7084;Wolfo;M;28;Ingeniero;15926.29;1591.19
21332;Rodrigo Camposy;M;33;Mecánico;90133.59;7795.13
32229;Zhouy;M;47;Abogado / Notario / Escribano;18613.05;1394.09
24529;Antonie;M;28;Abogado / Notario / Escribano;35223.94;2849.33
10779;ewich Noely;M;30;Informático;36101.73;3204.48
37198;Prodhanf;M;55;Artes;89384.91;7658.74
35208;ethi;F;32;Varios;16017.57;1202.8
48543;Doug Palmerc;M;48;Contador;88027.62;7229.63
46239;Carewg;F;49;Periodismo;136582.04;11118.84
3439;Sara Rossiy;M;39;Mecánico;70045.84;6018.15
15610;Schnurra;F;36;Varios;31751.83;2574.99
6310;Hamzahi;F;53;Ciencias Varias;34279.21;2741.6
36118;allm;M;54;Varios;33235.4;2510.62
28796;Busvinew;F;32;Varios;142496.12;11649.68
23309;Holtons;M;27;Varios;14433.94;1113.83
26351;Rafaelt;M;38;Varios;35081.49;3047.46
35066;Kreijgerg;M;28;Emprendedor / Independiente;17642.1;1386.18
50354;Malonimah;M;34;Periodismo;16285.01;1549.08
33389;Golubkoval;F;18;Ingeniero;40000.96;3187.41
36045;Tomz;M;44;Artes;59125.92;5224.16
11721;Lynchc;F;28;Contador;12505.6;1223.13
28929;ernard Vaughana;M;45;Ingeniero;113238.84;9705.57
38697;Schneyerl;F;34;Profesor;167075.68;13893.97
19531;Alexv;M;50;Varios;104929.28;9025.11
25704;Buggeu;M;50;Contador;120948.16;10373.01
35930;Rodrigom;M;18;Abogado / Notario / Escribano;58770.12;4659.51
23550;Soyoung Kimi;F;18;Varios;11877.74;724.81
34868;Marshv;F;38;Admnistración;27964.68;2224.39
32031;Alison Griswoldz;F;50;Contador;21932;1887.67
47071;dae;F;45;Contador;53352.6;4345.05
14560;Natek;F;20;Varios;42395.16;3491.93
3022;Adlerb;F;27;Arquitectura;14099.52;1108.96
4657;James Reganc;F;38;Periodismo;30739.3;2298.61
20602;Humeru;F;42;Artes;53387.88;4437.99
23580;Sineadx;F;43;Varios;17794.51;1340.88
32420;Natalie Wrightj;F;56;Varios;60422.06;4863.17
36109;Jonathanj;F;55;Ingeniero;112095.72;9559.31
36697;Jessicad;M;36;Mecánico;24577.48;2055.12
27216;Joshual;M;33;Profesor;37482.98;3399.58
46274;Mutikanii;M;28;Artes;33787.3;2956.61
4399;Ju-minv;M;20;Mecánico;75506.42;6050.2
15277;Prasadc;M;28;Artes;142081.48;11771.12
7373;Andreat;M;32;Informático;17733.32;1687.78
39006;David Jonesm;M;23;Doctor;63983.16;5318.93
8630;Kyleb;M;48;Informático;33057.46;2836.79
44102;Scott DiSavinoy;M;31;Ciencias Varias;41729.08;3750.42
30327;Thanp;M;24;Arquitectura;68911.26;5871.61
44582;Vaughang;M;23;Ingeniero;13129.3;827.11
13319;Beth Pinskern;M;21;Varios;19243.9;1442.66
23266;Karen Jacobsl;M;42;Arquitectura;35758.39;3212.87
24886;Paul Thomaschr;M;25;Varios;104562.72;8428.56
1635;Richarda;F;37;Mecánico;22953.95;2180.83
48754;Lisau;F;31;Varios;14780.71;1224.73
34067;Annaz;F;33;Profesor;107688.4;9252.03
2652;Peter Maushagend;M;35;Varios;62792.1;5157.68
50391;Kimz;F;27;Periodismo;35296.32;2939.36
18417;Deepa Babingtonn;M;40;Arquitectura;17893.36;1630.11
13882;Lucy Hornbyx;M;25;Artes;54539.52;4540.96
9569;Farahj;M;32;Doctor;37937.56;3129.46
45880;Dhanyaj;M;48;Doctor;132003.96;11062.33
7457;Edwardss;F;36;Doctor;73606.16;5852.85
50338;Williamt;M;40;Ingeniero;41691.16;3259.26
10822;Andreaa;F;32;Varios;59641.5;4974.13
2745;Sherilee Lakmidash;M;32;Abogado / Notario / Escribano;50573.82;4175.49
15333;Copleyk;F;43;Ingeniero;11900.03;1264.67
50816;Lynn Adlerb;M;39;Informático;17046.75;1544.56
17889;Kim Dixonz;M;35;Arquitectura;116680.84;10017.4
41654;Louise Egane;M;45;Profesor;27020.67;2514.72
29816;Stephensonf;M;24;Emprendedor / Independiente;26554.52;2114.88
37625;Chang-Ran Kimp;M;20;Abogado / Notario / Escribano;21555.5;2006.29
21814;David Dolany;M;25;Artes;166102.8;14034.9
36146;Andrea Hopkinsc;F;30;Varios;39832.82;3492.4
38940;Stevei;M;31;Mecánico;57906.8;4734.57
30550;Leighq;F;35;Ingeniero;144388.36;11754.36
24918;Kristen Haysx;M;40;Varios;31729.38;2715.12
44414;Stevex;M;25;Ingeniero;82382.62;7097.22
37260;Andyr;F;18;Emprendedor / Independiente;35397.98;3077.83
47775;Bartzy;M;38;Ciencias Varias;45536.43;3735.7
7558;Rothackerw;F;24;Informático;47725.98;4099.16
48960;Ryan Vlastelicam;F;26;Doctor;81864.56;6882.05
6228;Terrilv;F;26;Ciencias Varias;30632.94;2535.75
33733;Soyoungs;F;31;Ingeniero;62859.18;5414.27
39290;David Henryt;F;21;Admnistración;45366.27;3481.52
19037;Jessica Dyec;F;36;Abogado / Notario / Escribano;15522.74;1330.56
28652;Svea Herbst-Baylissm;F;46;Varios;136556.44;11613.7
1250;Holtonc;F;27;Profesor;63484.24;5157.35
19851;Lucy Hornbyr;F;53;Contador;29508.41;2576.03
25198;Natalia Zinetsd;M;51;Emprendedor / Independiente;128515.52;10879.63
23869;Melanie Burtonl;M;35;Contador;7309.16;567.1
39913;Bhattacharjeex;M;25;Periodismo;42534.99;3468.58
34510;Katharinac;M;31;Periodismo;80877.72;6805.81
40290;Laurenz;M;37;Contador;60340.08;4327.37
28607;imartew;M;18;Abogado / Notario / Escribano;32991.92;2682.33
3698;Virkib;M;43;Ciencias Varias;21578.69;1592.22
42227;Gaiero;M;39;Contador;32897.91;2468.49
45973;Richardi;M;50;Emprendedor / Independiente;77020.76;6156.4
15970;Winfreyo;M;24;Informático;16921.67;1456.14
33198;Deepa Seetharamany;M;27;Contador;61281.6;5208.8
34757;Jonathan Cableo;M;39;Doctor;120174.4;10016.53
26662;Edward Taylord;M;22;Ingeniero;107765.7;8982.48
45360;Karina Grazinaa;M;29;Emprendedor / Independiente;61783.38;5422.62
15454;Deepa Seetharamanb;M;24;Varios;20588.45;1557.7
30374;Scheyderv;M;41;Abogado / Notario / Escribano;47817.32;3814.78
23421;Bill Rigbyb;M;45;Artes;14320.27;1026.36
7204;Narayanan Somasundaramy;F;26;Admnistración;87263.22;7297.94
35765;Jason Langei;M;22;Periodismo;33907.86;2562.66
39354;Andreaf;F;49;Periodismo;17027.44;1366.95
16874;Lindaz;F;41;Profesor;37261.31;2948.11
40132;Emily Flitterf;M;52;Contador;11514.09;881.51
3430;David Henryq;F;43;Artes;15824.93;1207.74
22004;John McCranku;F;55;Arquitectura;28762.68;2281.89
24996;Papadimasd;F;32;Varios;32853.06;2929.76
37998;ernard Vaughanr;F;31;Emprendedor / Independiente;48658.29;3932.86
33399;Bartzi;F;28;Varios;125982.48;10235.54
7464;Mutikanim;M;21;Emprendedor / Independiente;16644.79;1547.07
10077;Papachristouq;F;32;Arquitectura;61739.8;5247.98
12867;Vignaln;F;21;Doctor;40377.89;3206.82
4416;Jennifer Sabal;F;30;Contador;7621.8;914.15
7641;ernard Vaughana;M;45;Arquitectura;35208.2;2919.02
2097;Stempelh;F;36;Informático;58820.44;4763.7
10514;Paul Taylorq;M;25;Doctor;108143.55;8458.88
28428;Karen Jacobsb;M;20;Abogado / Notario / Escribano;53564.88;4207.74
33092;Malonima Guptav;M;37;Varios;28061.52;2128.46
9193;Robinc;M;18;Arquitectura;114614.88;9369.24
32479;Skariachanl;F;26;Profesor;43319.96;3778
18410;Tetsushih;M;33;Mecánico;63258.9;5061.58
1340;Jessica Wohlh;M;36;Arquitectura;33868.83;3065.4
31859;Foo Yuno;F;42;Arquitectura;57842.04;4864.17
20002;Alistair Barrs;F;51;Admnistración;31848.72;2588.06
38740;Seetharamank;M;53;Admnistración;129204.92;10508.08
23943;Leonoray;M;27;Periodismo;70260.2;5564.02
27165;Suzannex;M;44;Varios;50643.18;4465.27
8577;Sarah N.u;M;47;Profesor;90729.48;7299.79
2115;"OCallaghan""e";M;33;Ciencias Varias;17912.65;1665.72
15417;Jonathan Stempelb;F;27;Informático;7829.23;560.44
48861;Flynnp;F;38;Contador;68824.42;4924.66
19452;Prasadn;M;44;Informático;111755.6;9488.97
27666;Dan Levinee;M;38;Emprendedor / Independiente;33827.58;2736.97
22283;Levinet;M;20;Ciencias Varias;73140.38;5799.03
18373;Scuffhamu;M;20;Periodismo;63515.92;5566.99
50944;Edwardh;F;38;Abogado / Notario / Escribano;32072.42;2768.7
50451;Jessica Wohlt;F;21;Abogado / Notario / Escribano;7680.08;544.01
42400;Madelines;F;20;Ciencias Varias;33000.46;2772.04
17558;Granth;M;43;Emprendedor / Independiente;68488.88;5692.41
15131;Nick Brownk;M;29;Contador;80918.14;6444.18
36111;Malonev;F;27;Informático;135907.48;11096.62
10720;Jessica Wohlq;F;29;Periodismo;62237.13;5350.43
35210;Dhanya Skariachanb;M;43;Emprendedor / Independiente;142743.4;12155.28
1214;Malonima Guptai;F;33;Ingeniero;13627.93;1248.66
11340;Douglas Busvinem;F;30;Periodismo;17476.37;1241.36
1009;Edd;M;22;Contador;80983.64;6692.64
19122;Euan Rochau;M;19;Varios;127883.4;10874.95
29284;Estelle Shirbonr;M;43;Ingeniero;20234.93;1684.24
32503;Douwe Miedemar;M;28;Emprendedor / Independiente;30411.9;2772.33
39319;Rucinskiw;M;18;Mecánico;10041.89;945.82
15237;Natsuko Wakit;F;49;Ingeniero;72790.92;6087.91
32712;Greg Roumeliotisz;M;41;Periodismo;87502.53;7277.88
33603;Rickf;F;52;Profesor;35659.07;3074.59
17451;Evag;F;47;Ciencias Varias;78749.9;6433.49
21491;Caroline Humerx;M;35;Artes;27909.81;2574.82
26804;Emmanuel Jarryg;F;51;Ingeniero;128429.68;10830.47
29970;Ranganathanu;F;55;Artes;35234.99;2827.25
34631;Gernot Hellerd;F;41;Ciencias Varias;117019.2;10009.6
20524;Huwu;M;31;Abogado / Notario / Escribano;45917;3714.42
41898;Philipk;M;27;Arquitectura;27395.53;2414.96
47055;Stevex;F;18;Ingeniero;25784.65;1853.72
24405;Henryv;M;32;Mecánico;14295.47;1392.29
27078;en Klaymanr;F;32;Periodismo;100310.08;8320.17
22514;Melinda Dickinsonh;M;45;Periodismo;98313.12;7990.76
33510;Ryanb;M;44;Varios;36479.27;3241.94
16800;Sierrar;F;36;Varios;61627.35;4993.61
46221;Ferrarol;M;49;Mecánico;19577.16;1659.43
12385;Sruthid;M;29;Ciencias Varias;17082.69;1695.56
28914;Thorsten Severini;M;44;Admnistración;145168.96;11910.41
17898;Dinesh Nairh;M;46;Mecánico;22269.09;1931.76
1195;Andrew Longstrethf;F;50;Arquitectura;88783.92;7405.66
13119;rac;F;21;Varios;26030.03;2146.17
23558;Kambasj;F;38;Periodismo;32244.75;2555.06
48725;Kimv;M;32;Contador;16907.7;1235.98
14738;Ann Saphiri;M;27;Mecánico;9385.19;1061.1
30321;Dan Leviney;F;31;Artes;16942.39;1511.87
35541;Deyi;M;26;Ingeniero;63876.62;5358.05
3085;Paule;M;21;Emprendedor / Independiente;14184.33;921.03
44501;Scuffhama;F;52;Admnistración;28638.1;2539.51
9377;Matt Dailyw;M;34;Profesor;17200.97;1185.41
8110;Tomy;M;39;Informático;33405.74;2485.81
44469;Andrea Shalal-Esaq;M;45;Emprendedor / Independiente;77460.2;6494.02
20961;Jedi;F;22;Profesor;29674.93;2681.91
24542;Donovanb;M;39;Periodismo;19426.81;1397.9
29619;Alwyny;F;33;Periodismo;14595.6;1058.3
9441;Andriusk;M;22;Ingeniero;93312.33;7898.03
9105;Jennifer Ablanh;M;21;Arquitectura;76154.56;6433.21
13003;Tomj;F;47;Emprendedor / Independiente;32959.87;2957.66
2035;Malonimac;F;30;Informático;39420.54;3389.05
9339;Davidy;F;45;Ingeniero;28766.28;2582.19
49595;Victoria Bryanx;M;25;Doctor;28097.2;2397.43
29794;Agrawall;F;52;Periodismo;128938.95;10722.91
26573;Francesco Guarascioh;F;49;Contador;11176.27;680.36
31321;Matt Scuffhami;F;29;Contador;70802.28;6073.19
7704;Ernestr;F;49;Doctor;14366.56;1211.21
46745;Hornbym;F;19;Profesor;39145.96;3457.16
48306;Martin Santaq;F;32;Emprendedor / Independiente;19853.4;1463.45
25539;Ros Krasnyb;F;24;Abogado / Notario / Escribano;66610.28;5395.86
4994;Olesya Dmitracovaq;F;44;Emprendedor / Independiente;11391.83;782.32
32282;Osamu Tsukimoriy;F;41;Contador;28637.08;2167.42
30220;Lashb;F;31;Admnistración;106309.8;8925.15
14552;Nishant Kumart;F;23;Contador;101114.73;8679.23
50299;Lynn Adlerj;M;20;Admnistración;15837.31;1019.78
20306;Joyce Leen;M;29;Ciencias Varias;11126.93;1049.24
42304;Jessican;M;38;Periodismo;11954.34;932.19
45706;ini Annikan;M;25;Ingeniero;68984.84;5806.74
28406;Lefteris Papadimasl;M;49;Admnistración;122178.93;10085.58
10677;Ellenu;M;22;Arquitectura;120497.52;10203.46
5283;Prustyx;M;43;Varios;119016.88;9918.07
17740;Roumeliotisa;M;32;Periodismo;91870.71;7946.89
22325;Castlez;M;44;Admnistración;95310.03;7978.5
33532;Ed Stoddardq;M;27;Profesor;20736.07;1618.01
50891;Sarah McBrides;M;21;Contador;159958.32;13161.86
8355;Rachel Leec;M;30;Abogado / Notario / Escribano;28793.49;2669.46
22346;Ann Saphirg;F;45;Profesor;106444.68;9015.39
27300;Szakacsx;M;18;Arquitectura;49732.35;4321.36
50544;Neil Maidmentv;F;36;Informático;35851.39;2762.62
25306;Lefterisw;F;45;Arquitectura;62799.48;5159.29
49182;Granti;M;36;Abogado / Notario / Escribano;40883.92;3525.99
45532;Frostf;F;35;Profesor;74270.8;6325.23
45996;Niu Shupingj;M;27;Ciencias Varias;20188.33;1398.36
32871;en Berkowitzw;F;18;Ingeniero;47868.74;3802.06
41244;Barrw;M;27;Contador;36913.88;2859.16
10384;Deyo;M;44;Doctor;71015.07;5866.92
20370;Anjuli Daviesx;F;25;Admnistración;15669.87;1481.82
3478;Catherine Hornbye;M;21;Admnistración;98839.2;7937.6
16591;Francesco Guarascios;M;31;Ciencias Varias;30953.51;2807.46
39897;Barretom;M;41;Arquitectura;106122.03;8652.5
34882;Rosss;F;55;Profesor;60498.6;5147.55
39844;Rickj;M;19;Periodismo;30931.16;2521.6
49863;Manganz;M;45;Admnistración;119706.2;10267.52
4516;Caroline Humerc;F;43;Admnistración;44295.54;3677.3
31146;Jeffw;M;33;Profesor;18114.35;1515.53
23328;Isabelz;F;51;Ingeniero;24771.94;2356.33
40797;Toonkelh;M;30;Informático;10210.74;733.89
29306;Sonali Paula;M;40;Doctor;68529.92;6000.83
24303;Colei;M;22;Doctor;59240;4697.67
37689;Deepat;F;39;Contador;15898.59;1059.88
31885;Rhys Jonesi;F;22;Varios;29132.58;2559.72
41483;Angelau;F;22;Admnistración;57101.1;4668.43
45946;Shihf;M;41;Mecánico;28062.39;2397.53
49106;Temple-Westo;F;41;Periodismo;25434.13;2318.51
48429;C.r;F;48;Admnistración;22292.16;1560.68
36245;Azharn;M;31;Admnistración;84169.92;7221.16
2923;Arno Schuetzek;M;21;Mecánico;36463.7;2845.64
28480;Soyoungv;F;30;Artes;82995.82;7092.32
18516;Langep;M;44;Contador;66012.28;5400.02
29723;Bronsteinb;M;44;Mecánico;72524.2;6005.68
13740;Giseldaa;F;29;Arquitectura;118184.92;9901.74
48329;Terry Baynesl;M;39;Ciencias Varias;7518.71;505.56
47112;Francesca Le;M;29;Varios;61711.89;5403.66
17512;Herbst-Baylisse;F;25;Abogado / Notario / Escribano;14387.88;1165.99
34472;Freiliche;M;27;Mecánico;35938.45;2830.87
4811;Sakarif;M;38;Varios;45188.52;3868.71
30002;Dennyn;M;40;Artes;30839.77;2345.98
31657;Strupczewskip;M;24;Admnistración;52462.42;4315.87
45066;Maytaalm;F;41;Contador;172778.16;14626.18
13406;Ferris-Rotmanl;M;36;Admnistración;83265.72;6899.81
17135;Marc Jonesb;M;27;Abogado / Notario / Escribano;18385.23;1413.1
30365;McLaughline;M;34;Varios;42366;3340.5
13891;Melanie Burtonk;M;18;Mecánico;46230.26;3579.52
14907;Martin den;M;52;Doctor;113196.54;9672.05
43737;Supantha Mukherjeex;F;18;Mecánico;8555.32;702.94
39809;Kambase;M;42;Artes;95949.4;7875.78
50860;Pav Jordank;M;37;Ingeniero;35185.56;2962.13
14409;Louiset;M;28;Ingeniero;30695.12;2610.93
18116;Sudipl;F;25;Admnistración;61102.78;4823.9
41763;Robin Emmottv;M;54;Arquitectura;23667.29;2082.27
2508;Angelaf;M;42;Doctor;40290.47;3617.54
25567;Katharina Bartw;M;25;Informático;44447.88;3999.99
45119;Alexei Oreskovicb;F;44;Contador;17963.45;1328.95
1968;Clara Ferreira-Marquesr;F;27;Ciencias Varias;57626.34;4906.73
16506;Rothackern;M;19;Ingeniero;15131.6;1505.97
49478;Holtonb;M;54;Profesor;83859.84;6759.32
16308;Sassarda;M;32;Mecánico;73871.32;5985.94
48843;Laessingk;M;28;Periodismo;8514.72;525.56
46003;Suoninenm;M;18;Contador;68893.59;5989.13
11209;Nateb;M;42;Ingeniero;37819.13;3185.59
20459;Skariachanc;M;31;Periodismo;33726.6;2860.55
32822;Nathan Laynei;M;46;Emprendedor / Independiente;78984.46;6360.04
49245;Ingridp;F;18;Abogado / Notario / Escribano;9531.25;594.27
3043;Ingrassian;F;30;Abogado / Notario / Escribano;20730.15;1661.51
14396;Jamesk;F;55;Profesor;89342.58;7644.22
9976;Luciana Lopezi;M;25;Ingeniero;29374.77;2377.9
7918;Gardnerp;M;33;Profesor;115649.52;9400.46
43222;Christiaan Hetznerh;F;26;Periodismo;31263.7;2812.31
29859;Hilaryy;M;19;Informático;30936.69;2416.06
18763;rian Wintere;F;27;Ingeniero;8984.62;575.72
37447;Jessicad;F;34;Varios;52385.58;4492.47
12900;Rodrigog;M;48;Artes;20662.84;1663.9
32707;Mincerj;M;19;Profesor;139144.84;11572.4
5019;Chen Aizhuk;M;45;Ciencias Varias;29313.3;2151.78
31480;Nishant Kumaru;F;39;Admnistración;33891.6;3122.3
38132;Claree;M;31;Mecánico;40196.9;3390.74
11682;Foo Yunp;F;45;Arquitectura;20318.97;1463.25
2091;Bakerc;M;34;Arquitectura;16784.74;1133.73
42655;Pedro day;F;38;Profesor;8475.64;794.3
5490;Martin Pettys;F;39;Ingeniero;83384.2;7080.68
4801;Michelek;M;48;Admnistración;85760.85;7172.74
35470;Yereth Rosend;F;34;Abogado / Notario / Escribano;80661.32;6551.78
40991;Aquinov;M;30;Mecánico;79657;6610.08
8774;Michaell;F;18;Varios;79708.89;6593.41
46167;Emily Flitteru;M;19;Emprendedor / Independiente;14363.23;1156.94
24817;Emeliay;M;24;Abogado / Notario / Escribano;16479.14;1077.26
17126;Angela Moons;M;29;Admnistración;25389.26;1954.77
31929;Noeli;F;36;Varios;92705.84;7957.49
27123;Harryh;M;21;Ingeniero;46841.92;3734.49
33983;Jonathan Stempeli;F;34;Artes;19433.48;1682.46
11089;Kelvinq;F;25;Varios;47456.32;4007.69
41633;Felsenthalc;M;35;Informático;18419.57;1243.96
39409;Laurenf;M;26;Arquitectura;30976.75;2864.4
35608;Danielj;M;40;Varios;61043.61;5052.97
49131;Jasonz;M;41;Informático;68078.6;5651.22
43000;Nanetten;M;41;Admnistración;88709.79;7636.48
21147;Katem;M;31;Informático;43900.02;3548.34
14446;Shirbonh;M;22;Ciencias Varias;17399.43;1485.95
7596;Dhanya Skariachanr;F;28;Mecánico;72886.08;5805.84
42818;Grahamn;F;27;Contador;16474.49;1165.87
43052;Eva Kuehnenm;M;21;Varios;25838.55;2163.21
41438;Antonellap;M;32;Profesor;9662.2;885.18
31231;Michael Szabov;F;38;Mecánico;11850.99;930.58
1013;Natalie Thomasp;M;30;Mecánico;30022.71;2684.89
49861;Leika Kiharal;M;41;Mecánico;9221.27;794.44
39627;Slaterk;F;20;Informático;47406.22;3726.52
32994;Reiji Murail;M;35;Ingeniero;89891.43;7459.95
22053;er Ingridi;F;35;Artes;125155.2;10231.6
47764;Annikav;M;42;Emprendedor / Independiente;18675.65;1548.3
17504;Daveyx;F;54;Contador;14566.34;1105.86
49331;Grantg;M;44;Ciencias Varias;15990.66;1244.55
50223;Harrod;M;27;Arquitectura;7160.96;511.75
4931;Aubinm;F;21;Profesor;125280.36;10704.03
24664;Jonasl;M;38;Periodismo;113085.87;9531.82
9867;Andrea Shalal-Esag;M;28;Ciencias Varias;61035.4;5140.28
23029;Jessica Toonkelp;F;31;Ciencias Varias;132123.84;10895.32
7877;Jonathan Leffd;M;34;Contador;36802.82;2426.56
19177;Philip Pullellai;M;50;Ciencias Varias;121962.9;10055.58
44590;Afanasievar;F;27;Informático;20043.26;1385.27
6739;Petersono;F;37;Admnistración;28360.5;2086.38
13244;Alison Griswoldl;F;42;Ingeniero;17468.19;1453.68
49135;Carrieb;F;47;Varios;179078.28;15115.19
36712;Tom Berginu;F;19;Artes;82659.32;6700.28
19963;Ryan Vlastelicac;F;32;Arquitectura;119809.72;9939.14
36416;Pedros;F;18;Periodismo;73971.16;6051.26
2620;Rick Rothackerm;F;26;Contador;14168.2;1054.68
17925;Graceg;F;25;Varios;87314.67;7121.22
1929;Mihir Dalala;M;45;Contador;16372.12;1648.34
38098;Langet;M;53;Ciencias Varias;21834.11;2071.51
38356;Chrisn;M;53;Emprendedor / Independiente;52205.88;4348.49
47056;Angelax;M;37;Ingeniero;16449.27;1089.77
43667;ewichx;M;41;Artes;18314.09;1779.17
43622;Freifelds;M;32;Arquitectura;14995.29;1138.61
5479;Tetsushik;M;31;Emprendedor / Independiente;19363.33;1904.61
39959;Turnerd;M;34;Emprendedor / Independiente;29655.22;2635.27
28888;Martin Santad;M;40;Arquitectura;116346.93;9814.58
35200;Hephery;M;52;Ingeniero;74766.86;6025.57
15999;Kirstin Ridleyo;M;28;Periodismo;162590.56;13535.21
40352;Katharinan;M;41;Contador;15153.54;1108.8
12986;Emilyc;M;50;Abogado / Notario / Escribano;115735.76;9468.65
